Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords,LAT,LNG
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACIÃ“N DE SERVICIO COMBUSCOL - SABANETA,TEXACO,CARRERA 49 No. 52 SUR - 300,GASOLINA EXTRA OXIGENADA,17300.0,A,CARRERA 49 No. 52 SUR - 300,"CARRERA 49 No. 52 SUR - 300, Sabaneta, Colombia","(6.1609, -75.60885)",6.1609,-75.60885
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACIÃ“N DE SERVICIO COMBUSCOL - SABANETA,TEXACO,CARRERA 49 No. 52 SUR - 300,BIODIESEL EXTRA,9545.0,A,CARRERA 49 No. 52 SUR - 300,"CARRERA 49 No. 52 SUR - 300, Sabaneta, Colombia","(6.1609, -75.60885)",6.1609,-75.60885
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACIÃ“N DE SERVICIO COMBUSCOL - SABANETA,TEXACO,CARRERA 49 No. 52 SUR - 300,GASOLINA CORRIENTE OXIGENADA,9557.0,A,CARRERA 49 No. 52 SUR - 300,"CARRERA 49 No. 52 SUR - 300, Sabaneta, Colombia","(6.1609, -75.60885)",6.1609,-75.60885
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIOS SABANETA,TEXACO,CALLE 77 SUR  No. 46B 120,BIODIESEL EXTRA,9415.0,A,CALLE 77 SUR  No. 46B 120,"CALLE 77 SUR  No. 46B 120, Sabaneta, Colombia","(6.14895, -75.62231)",6.14895,-75.62231
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIOS SABANETA,TEXACO,CALLE 77 SUR  No. 46B 120,GASOLINA CORRIENTE OXIGENADA,9335.0,A,CALLE 77 SUR  No. 46B 120,"CALLE 77 SUR  No. 46B 120, Sabaneta, Colombia","(6.14895, -75.62231)",6.14895,-75.62231
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIOS SABANETA,TEXACO,CALLE 77 SUR  No. 46B 120,GASOLINA EXTRA OXIGENADA,16795.0,A,CALLE 77 SUR  No. 46B 120,"CALLE 77 SUR  No. 46B 120, Sabaneta, Colombia","(6.14895, -75.62231)",6.14895,-75.62231
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL ANCON SUR,TERPEL,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,BIODIESEL EXTRA,8770.0,A,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,"CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1, Sabaneta, Colombia","('NA', 'NA')",Empty,Empty
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL ANCON SUR,TERPEL,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,GASOLINA EXTRA OXIGENADA,17190.0,A,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,"CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1, Sabaneta, Colombia","('NA', 'NA')",Empty,Empty
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL ANCON SUR,TERPEL,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,GASOLINA CORRIENTE OXIGENADA,9129.0,A,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,"CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1, Sabaneta, Colombia","('NA', 'NA')",Empty,Empty
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL SABANETA,TERPEL,CARRERA 43A No. 61 SUR-114,BIODIESEL EXTRA,9110.0,A,CARRERA 43A No. 61 SUR-114,"CARRERA 43A No. 61 SUR-114, Sabaneta, Colombia","(6.15397, -75.60944)",6.15397,-75.60944
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL SABANETA,TERPEL,CARRERA 43A No. 61 SUR-114,GASOLINA CORRIENTE OXIGENADA,9050.0,A,CARRERA 43A No. 61 SUR-114,"CARRERA 43A No. 61 SUR-114, Sabaneta, Colombia","(6.15397, -75.60944)",6.15397,-75.60944
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL SABANETA,TERPEL,CARRERA 43A No. 61 SUR-114,GASOLINA EXTRA OXIGENADA,17370.0,A,CARRERA 43A No. 61 SUR-114,"CARRERA 43A No. 61 SUR-114, Sabaneta, Colombia","(6.15397, -75.60944)",6.15397,-75.60944
2022,6,5,ANTIOQUIA,5631,SABANETA,PAYSANDU E-S MAYORCA,TERPEL,CALLE 57 SUR No. 48-25,BIODIESEL EXTRA,9330.0,A,CALLE 57 SUR No. 48-25,"CALLE 57 SUR No. 48-25, Sabaneta, Colombia","(6.15851, -75.60893)",6.15851,-75.60893
2022,6,5,ANTIOQUIA,5631,SABANETA,PAYSANDU E-S MAYORCA,TERPEL,CALLE 57 SUR No. 48-25,GASOLINA EXTRA OXIGENADA,18180.0,A,CALLE 57 SUR No. 48-25,"CALLE 57 SUR No. 48-25, Sabaneta, Colombia","(6.15851, -75.60893)",6.15851,-75.60893
2022,6,5,ANTIOQUIA,5631,SABANETA,PAYSANDU E-S MAYORCA,TERPEL,CALLE 57 SUR No. 48-25,GASOLINA CORRIENTE OXIGENADA,9260.0,A,CALLE 57 SUR No. 48-25,"CALLE 57 SUR No. 48-25, Sabaneta, Colombia","(6.15851, -75.60893)",6.15851,-75.60893
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO MARCELLA,TEXACO,CALLE 84 SUR No. 33-161,BIODIESEL EXTRA,8780.0,A,CALLE 84 SUR No. 33-161,"CALLE 84 SUR No. 33-161, Sabaneta, Colombia","(6.14141, -75.61305)",6.14141,-75.61305
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO MARCELLA,TEXACO,CALLE 84 SUR No. 33-161,GASOLINA EXTRA OXIGENADA,17180.0,A,CALLE 84 SUR No. 33-161,"CALLE 84 SUR No. 33-161, Sabaneta, Colombia","(6.14141, -75.61305)",6.14141,-75.61305
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO MARCELLA,TEXACO,CALLE 84 SUR No. 33-161,GASOLINA CORRIENTE OXIGENADA,9000.0,A,CALLE 84 SUR No. 33-161,"CALLE 84 SUR No. 33-161, Sabaneta, Colombia","(6.14141, -75.61305)",6.14141,-75.61305
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO DISTRACOM MARIA AUXILIADORA,MOBIL,CARRERA 45 No 61 SUR - 53,GASOLINA CORRIENTE OXIGENADA,9640.0,A,CARRERA 45 No 61 SUR - 53,"CARRERA 45 No 61 SUR - 53, Sabaneta, Colombia","(6.15429, -75.60949)",6.15429,-75.60949
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO DISTRACOM MARIA AUXILIADORA,MOBIL,CARRERA 45 No 61 SUR - 53,GASOLINA EXTRA OXIGENADA,17890.0,A,CARRERA 45 No 61 SUR - 53,"CARRERA 45 No 61 SUR - 53, Sabaneta, Colombia","(6.15429, -75.60949)",6.15429,-75.60949
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO DISTRACOM MARIA AUXILIADORA,MOBIL,CARRERA 45 No 61 SUR - 53,BIODIESEL EXTRA,9420.0,A,CARRERA 45 No 61 SUR - 53,"CARRERA 45 No 61 SUR - 53, Sabaneta, Colombia","(6.15429, -75.60949)",6.15429,-75.60949
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO EXITO VARIANTE CALDAS,MOBIL,CALLE 84 SUR No. 29-175,GASOLINA EXTRA OXIGENADA,17990.0,A,CALLE 84 SUR No. 29-175,"CALLE 84 SUR No. 29-175, Sabaneta, Colombia","(6.14881, -75.60857)",6.14881,-75.60857
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO EXITO VARIANTE CALDAS,MOBIL,CALLE 84 SUR No. 29-175,GASOLINA CORRIENTE OXIGENADA,9170.0,A,CALLE 84 SUR No. 29-175,"CALLE 84 SUR No. 29-175, Sabaneta, Colombia","(6.14881, -75.60857)",6.14881,-75.60857
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO EXITO VARIANTE CALDAS,MOBIL,CALLE 84 SUR No. 29-175,BIODIESEL EXTRA,8900.0,A,CALLE 84 SUR No. 29-175,"CALLE 84 SUR No. 29-175, Sabaneta, Colombia","(6.14881, -75.60857)",6.14881,-75.60857
2022,6,5,ANTIOQUIA,5631,SABANETA,EDS COMDECOM SANTA MARIA,TEXACO,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,GASOLINA CORRIENTE OXIGENADA,9780.0,A,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,"CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR, Sabaneta, Colombia","(6.15844, -75.60866)",6.15844,-75.60866
2022,6,5,ANTIOQUIA,5631,SABANETA,EDS COMDECOM SANTA MARIA,TEXACO,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,BIODIESEL EXTRA,9570.0,A,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,"CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR, Sabaneta, Colombia","(6.15844, -75.60866)",6.15844,-75.60866
2022,6,5,ANTIOQUIA,5631,SABANETA,EDS COMDECOM SANTA MARIA,TEXACO,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,GASOLINA EXTRA OXIGENADA,18910.0,A,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,"CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR, Sabaneta, Colombia","(6.15844, -75.60866)",6.15844,-75.60866
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS EL LLANO,PETROBRAS,CALLE 163 No. 72-50,GASOLINA EXTRA OXIGENADA,18500.0,A,CALLE 163 No. 72-50,"CALLE 163 No. 72-50, Bogota, d.c., Colombia","(4.74739, -74.06543)",4.74739,-74.06543
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS EL LLANO,PETROBRAS,CALLE 163 No. 72-50,BIODIESEL EXTRA,9200.0,A,CALLE 163 No. 72-50,"CALLE 163 No. 72-50, Bogota, d.c., Colombia","(4.74739, -74.06543)",4.74739,-74.06543
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS EL LLANO,PETROBRAS,CALLE 163 No. 72-50,GASOLINA CORRIENTE OXIGENADA,9290.0,A,CALLE 163 No. 72-50,"CALLE 163 No. 72-50, Bogota, d.c., Colombia","(4.74739, -74.06543)",4.74739,-74.06543
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SUPER ESTACION DE SERVICIO TEXACO 10,TEXACO,AVENIDA CARRERA 7 No. 123A-48,BIODIESEL EXTRA,9830.0,A,AVENIDA CARRERA 7 No. 123A-48,"AVENIDA CARRERA 7 No. 123A-48, Bogota, d.c., Colombia","(4.69921, -74.02878)",4.69921,-74.02878
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SUPER ESTACION DE SERVICIO TEXACO 10,TEXACO,AVENIDA CARRERA 7 No. 123A-48,GASOLINA EXTRA OXIGENADA,19590.0,A,AVENIDA CARRERA 7 No. 123A-48,"AVENIDA CARRERA 7 No. 123A-48, Bogota, d.c., Colombia","(4.69921, -74.02878)",4.69921,-74.02878
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SUPER ESTACION DE SERVICIO TEXACO 10,TEXACO,AVENIDA CARRERA 7 No. 123A-48,GASOLINA CORRIENTE OXIGENADA,9860.0,A,AVENIDA CARRERA 7 No. 123A-48,"AVENIDA CARRERA 7 No. 123A-48, Bogota, d.c., Colombia","(4.69921, -74.02878)",4.69921,-74.02878
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO ROXI,MOBIL,Carrera 24  No 7-11,GASOLINA EXTRA OXIGENADA,18600.0,A,Carrera 24  No 7-11,"Carrera 24  No 7-11, Bogota, d.c., Colombia","(4.60425, -74.09239)",4.60425,-74.09239
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO ROXI,MOBIL,Carrera 24  No 7-11,GASOLINA CORRIENTE OXIGENADA,9325.0,A,Carrera 24  No 7-11,"Carrera 24  No 7-11, Bogota, d.c., Colombia","(4.60425, -74.09239)",4.60425,-74.09239
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO ROXI,MOBIL,Carrera 24  No 7-11,BIODIESEL EXTRA,9195.0,A,Carrera 24  No 7-11,"Carrera 24  No 7-11, Bogota, d.c., Colombia","(4.60425, -74.09239)",4.60425,-74.09239
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO SANTA ISABEL,MOBIL,Avenida Carrera 30 # 2 - 38,BIODIESEL EXTRA,9080.0,A,Avenida Carrera 30 No 2 - 38,"Avenida Carrera 30 # 2 - 38, Bogota, d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO SANTA ISABEL,MOBIL,Avenida Carrera 30 # 2 - 38,GASOLINA CORRIENTE OXIGENADA,9665.0,A,Avenida Carrera 30 No 2 - 38,"Avenida Carrera 30 # 2 - 38, Bogota, d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACIÃ“N DE SERVICIO COMBUSCOL - OCCIDENTE,MOBIL,Carrera 96H N. 17 - 25,GASOLINA CORRIENTE OXIGENADA,9560.0,A,Carrera 96H N. 17 - 25,"Carrera 96H N. 17 - 25, Bogota, d.c., Colombia","(4.67007, -74.14334)",4.67007,-74.14334
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACIÃ“N DE SERVICIO COMBUSCOL - OCCIDENTE,MOBIL,Carrera 96H N. 17 - 25,BIODIESEL EXTRA,10210.0,A,Carrera 96H N. 17 - 25,"Carrera 96H N. 17 - 25, Bogota, d.c., Colombia","(4.67007, -74.14334)",4.67007,-74.14334
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",TEXACO 38 ESTACIÃ“N DE SERVICIO CALLE 50,TEXACO,CRA 17 # 50-42,GASOLINA EXTRA OXIGENADA,12310.0,A,CRA 17 No 50-42,"CRA 17 # 50-42, Bogota, d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",TEXACO 38 ESTACIÃ“N DE SERVICIO CALLE 50,TEXACO,CRA 17 # 50-42,GASOLINA CORRIENTE OXIGENADA,9420.0,A,CRA 17 No 50-42,"CRA 17 # 50-42, Bogota, d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",TEXACO 38 ESTACIÃ“N DE SERVICIO CALLE 50,TEXACO,CRA 17 # 50-42,BIODIESEL EXTRA,9150.0,A,CRA 17 No 50-42,"CRA 17 # 50-42, Bogota, d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACIÃ“N DE SERVICIO TEXACO MATATIGRES,TEXACO,CARRERA 27 NO. 30 - 06 SUR,BIODIESEL EXTRA,9198.0,A,CARRERA 27 NO. 30 - 06 SUR,"CARRERA 27 NO. 30 - 06 SUR, Bogota, d.c., Colombia","(4.6015, -74.12433)",4.6015,-74.12433
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACIÃ“N DE SERVICIO TEXACO MATATIGRES,TEXACO,CARRERA 27 NO. 30 - 06 SUR,GASOLINA CORRIENTE OXIGENADA,9298.0,A,CARRERA 27 NO. 30 - 06 SUR,"CARRERA 27 NO. 30 - 06 SUR, Bogota, d.c., Colombia","(4.6015, -74.12433)",4.6015,-74.12433
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO AVENIDA TERCERA,MOBIL,CARRERA 3 No. 20-20,BIODIESEL EXTRA,10490.0,A,CARRERA 3 No. 20-20,"CARRERA 3 No. 20-20, Bogota, d.c., Colombia","(4.6043, -74.06738)",4.6043,-74.06738
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO AVENIDA TERCERA,MOBIL,CARRERA 3 No. 20-20,GASOLINA CORRIENTE OXIGENADA,9390.0,A,CARRERA 3 No. 20-20,"CARRERA 3 No. 20-20, Bogota, d.c., Colombia","(4.6043, -74.06738)",4.6043,-74.06738
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO AVENIDA TERCERA,MOBIL,CARRERA 3 No. 20-20,GASOLINA EXTRA OXIGENADA,17950.0,A,CARRERA 3 No. 20-20,"CARRERA 3 No. 20-20, Bogota, d.c., Colombia","(4.6043, -74.06738)",4.6043,-74.06738
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION JUAN MARTIN,TERPEL,CARRERA 28 A No. 67 - 83,GASOLINA EXTRA OXIGENADA,17840.0,A,CARRERA 28 A No. 67 - 83,"CARRERA 28 A No. 67 - 83, Bogota, d.c., Colombia","(4.66158, -74.07353)",4.66158,-74.07353
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION JUAN MARTIN,TERPEL,CARRERA 28 A No. 67 - 83,GASOLINA CORRIENTE OXIGENADA,9390.0,A,CARRERA 28 A No. 67 - 83,"CARRERA 28 A No. 67 - 83, Bogota, d.c., Colombia","(4.66158, -74.07353)",4.66158,-74.07353
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION JUAN MARTIN,TERPEL,CARRERA 28 A No. 67 - 83,BIODIESEL EXTRA,9170.0,A,CARRERA 28 A No. 67 - 83,"CARRERA 28 A No. 67 - 83, Bogota, d.c., Colombia","(4.66158, -74.07353)",4.66158,-74.07353
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTO CENTRO INTERNACIONAL DORADO LTDA,MOBIL,CALLE 26 No.75-28,GASOLINA EXTRA OXIGENADA,17950.0,A,CALLE 26 No.75-28,"CALLE 26 No.75-28, Bogota, d.c., Colombia","(4.66807, -74.06893)",4.66807,-74.06893
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTO CENTRO INTERNACIONAL DORADO LTDA,MOBIL,CALLE 26 No.75-28,BIODIESEL EXTRA,8500.0,A,CALLE 26 No.75-28,"CALLE 26 No.75-28, Bogota, d.c., Colombia","(4.66807, -74.06893)",4.66807,-74.06893
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTO CENTRO INTERNACIONAL DORADO LTDA,MOBIL,CALLE 26 No.75-28,GASOLINA CORRIENTE OXIGENADA,9325.0,A,CALLE 26 No.75-28,"CALLE 26 No.75-28, Bogota, d.c., Colombia","(4.66807, -74.06893)",4.66807,-74.06893
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO SEVILLANA,TERPEL,AVENIDA CALLE 45 SUR  No. 59A-35,GASOLINA CORRIENTE OXIGENADA,8990.0,A,AVENIDA CALLE 45 SUR  No. 59A-35,"AVENIDA CALLE 45 SUR  No. 59A-35, Bogota, d.c., Colombia","(4.59476, -74.14668)",4.59476,-74.14668
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO SEVILLANA,TERPEL,AVENIDA CALLE 45 SUR  No. 59A-35,BIODIESEL EXTRA,9150.0,A,AVENIDA CALLE 45 SUR  No. 59A-35,"AVENIDA CALLE 45 SUR  No. 59A-35, Bogota, d.c., Colombia","(4.59476, -74.14668)",4.59476,-74.14668
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AV CIUDAD DE CALI,TERPEL,AVENIDA CARRERA 86 No. 15 A-80,GASOLINA CORRIENTE OXIGENADA,9140.0,A,AVENIDA CARRERA 86 No. 15 A-80,"AVENIDA CARRERA 86 No. 15 A-80, Bogota, d.c., Colombia","(4.6571, -74.1379)",4.6571,-74.1379
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AV CIUDAD DE CALI,TERPEL,AVENIDA CARRERA 86 No. 15 A-80,BIODIESEL EXTRA,9110.0,A,AVENIDA CARRERA 86 No. 15 A-80,"AVENIDA CARRERA 86 No. 15 A-80, Bogota, d.c., Colombia","(4.6571, -74.1379)",4.6571,-74.1379
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO DISTRACOM EL TERMINAL BOGOTA,MOBIL,CARRERA 69B No. 22-11,BIODIESEL EXTRA,8940.0,A,CARRERA 69B No. 22-11,"CARRERA 69B No. 22-11, Bogota, d.c., Colombia","(4.65303, -74.11627)",4.65303,-74.11627
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TEXACO AVENIDA TERCERA,TEXACO,AVENIDA CARRERA 30 No 4-51,GASOLINA CORRIENTE OXIGENADA,9480.0,A,AVENIDA CARRERA 30 No 4-51,"AVENIDA CARRERA 30 No 4-51, Bogota, d.c., Colombia","(4.59931, -74.10626)",4.59931,-74.10626
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TEXACO AVENIDA TERCERA,TEXACO,AVENIDA CARRERA 30 No 4-51,BIODIESEL EXTRA,9140.0,A,AVENIDA CARRERA 30 No 4-51,"AVENIDA CARRERA 30 No 4-51, Bogota, d.c., Colombia","(4.59931, -74.10626)",4.59931,-74.10626
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TEXACO AVENIDA TERCERA,TEXACO,AVENIDA CARRERA 30 No 4-51,GASOLINA EXTRA OXIGENADA,18780.0,A,AVENIDA CARRERA 30 No 4-51,"AVENIDA CARRERA 30 No 4-51, Bogota, d.c., Colombia","(4.59931, -74.10626)",4.59931,-74.10626
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS ESSO MUZU,MOBIL,AVENIDA CALLE 45 A SUR NÂ° 50 B - 60,BIODIESEL EXTRA,8900.0,A,AVENIDA CALLE 45 A SUR NÂ° 50 B - 60,"AVENIDA CALLE 45 A SUR NÂ° 50 B - 60, Bogota, d.c., Colombia","(4.59388, -74.1307)",4.59388,-74.1307
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS ESSO MUZU,MOBIL,AVENIDA CALLE 45 A SUR NÂ° 50 B - 60,GASOLINA CORRIENTE OXIGENADA,9500.0,A,AVENIDA CALLE 45 A SUR NÂ° 50 B - 60,"AVENIDA CALLE 45 A SUR NÂ° 50 B - 60, Bogota, d.c., Colombia","(4.59388, -74.1307)",4.59388,-74.1307
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS ESSO MUZU,MOBIL,AVENIDA CALLE 45 A SUR NÂ° 50 B - 60,GASOLINA EXTRA OXIGENADA,18000.0,A,AVENIDA CALLE 45 A SUR NÂ° 50 B - 60,"AVENIDA CALLE 45 A SUR NÂ° 50 B - 60, Bogota, d.c., Colombia","(4.59388, -74.1307)",4.59388,-74.1307
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS LA ESTANCIA,MOBIL,AUTOPISTA CALLE 57 R SUR No. 75-21,GASOLINA EXTRA OXIGENADA,17999.0,A,AUTOPISTA CALLE 57 R SUR No. 75-21,"AUTOPISTA CALLE 57 R SUR No. 75-21, Bogota, d.c., Colombia","(4.59644, -74.17597)",4.59644,-74.17597
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS LA ESTANCIA,MOBIL,AUTOPISTA CALLE 57 R SUR No. 75-21,GASOLINA CORRIENTE OXIGENADA,9372.0,A,AUTOPISTA CALLE 57 R SUR No. 75-21,"AUTOPISTA CALLE 57 R SUR No. 75-21, Bogota, d.c., Colombia","(4.59644, -74.17597)",4.59644,-74.17597
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS LA ESTANCIA,MOBIL,AUTOPISTA CALLE 57 R SUR No. 75-21,BIODIESEL EXTRA,9149.0,A,AUTOPISTA CALLE 57 R SUR No. 75-21,"AUTOPISTA CALLE 57 R SUR No. 75-21, Bogota, d.c., Colombia","(4.59644, -74.17597)",4.59644,-74.17597
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS NQS CALLE 104,BIOMAX,AVENIDA CARRERA 9 No. 103-39,GASOLINA EXTRA OXIGENADA,18990.0,A,AVENIDA CARRERA 9 No. 103-39,"AVENIDA CARRERA 9 No. 103-39, Bogota, d.c., Colombia","(4.68731, -74.04449)",4.68731,-74.04449
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS NQS CALLE 104,BIOMAX,AVENIDA CARRERA 9 No. 103-39,BIODIESEL EXTRA,8640.0,A,AVENIDA CARRERA 9 No. 103-39,"AVENIDA CARRERA 9 No. 103-39, Bogota, d.c., Colombia","(4.68731, -74.04449)",4.68731,-74.04449
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS NQS CALLE 104,BIOMAX,AVENIDA CARRERA 9 No. 103-39,GASOLINA CORRIENTE OXIGENADA,9640.0,A,AVENIDA CARRERA 9 No. 103-39,"AVENIDA CARRERA 9 No. 103-39, Bogota, d.c., Colombia","(4.68731, -74.04449)",4.68731,-74.04449
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL TRINIDAD,TERPEL,AVENIDA CARRERA 68 No. 1 A - 24,GASOLINA EXTRA OXIGENADA,17730.0,A,AVENIDA CARRERA 68 No. 1 A - 24,"AVENIDA CARRERA 68 No. 1 A - 24, Bogota, d.c., Colombia","(4.65684, -74.04844)",4.65684,-74.04844
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL TRINIDAD,TERPEL,AVENIDA CARRERA 68 No. 1 A - 24,BIODIESEL EXTRA,8640.0,A,AVENIDA CARRERA 68 No. 1 A - 24,"AVENIDA CARRERA 68 No. 1 A - 24, Bogota, d.c., Colombia","(4.65684, -74.04844)",4.65684,-74.04844
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL TRINIDAD,TERPEL,AVENIDA CARRERA 68 No. 1 A - 24,GASOLINA CORRIENTE OXIGENADA,8690.0,A,AVENIDA CARRERA 68 No. 1 A - 24,"AVENIDA CARRERA 68 No. 1 A - 24, Bogota, d.c., Colombia","(4.65684, -74.04844)",4.65684,-74.04844
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO LA 24 CON CALLE 5B,TEXACO,CARRERA 24 No. 5B-40,GASOLINA EXTRA OXIGENADA,9290.0,A,CARRERA 24 No. 5B-40,"CARRERA 24 No. 5B-40, Bogota, d.c., Colombia","(4.60204, -74.09358)",4.60204,-74.09358
